name,club,league,nation,playstyle,global_score,stats_pace,stats_shooting,stats_passing,stats_dribbling,stats_defending,stats_physicality,price,position,player_type,is_icon,is_hero
Luke Shaw,11,13,14,,82,75,57,82,78,81,78,900,LB,Normal,False,False
Emily Sonnett,116310,2221,95,,82,80,57,76,73,83,84,650,CB,Normal,False,False
Dayot Upamecano,21,19,18,,82,81,45,63,73,81,85,750,CB,Normal,False,False
Daniëlle van de Donk,66,2218,34,Press+Proven,82,72,76,80,86,66,73,650,CM,Normal,False,False
Emily van Egmond,116312,2221,195,,82,59,61,78,73,82,84,900,CDM,Normal,False,False
Joelinton Apolinário de Lira,13,13,54,,82,76,72,76,82,81,89,650,CM,Normal,False,False
Eduardo Gabriel Aquino Cossa,236,308,54,,82,87,74,75,85,62,62,650,CAM,Normal,False,False
Ramona Bachmann,116306,2221,47,,82,72,81,79,83,53,77,600,LM,Normal,False,False
Luana Bertolucci Paixão,116307,2221,54,,82,54,73,81,82,68,66,600,CM,Normal,False,False
Bella Bixby,111140,2221,95,,82,83,79,74,87,42,80,650,GK,Normal,False,False
Stina Blackstenius,1,2216,46,,82,83,83,62,81,39,75,650,ST,Normal,False,False
Barbara Bonansea,45,2236,27,,82,79,80,76,84,38,74,650,RW,Normal,False,False
Sven Botman,13,13,34,,82,60,37,63,65,83,83,650,CB,Normal,False,False
Annaïg Butel,116304,2221,18,,82,64,42,65,65,84,78,1600,CB,Normal,False,False
Rafaelle Leone Carvalho Souza,116307,2221,54,,82,61,39,68,65,83,80,600,CB,Normal,False,False
Lucas Tolentino Coelho de Lima,19,13,54,,82,72,77,79,85,69,79,650,LM,Normal,False,False
Daphne Corboz,111817,2218,18,,82,65,76,83,82,75,77,650,CDM,Normal,False,False
Ángel Correa,240,53,52,,82,85,84,77,86,50,75,750,ST,Normal,False,False
Vanessa DiBernardo,116309,2221,95,,82,75,76,80,84,65,73,650,CM,Normal,False,False
Edin Džeko,326,68,8,,82,57,82,73,76,45,76,700,ST,Normal,False,False
Adrianna Franch,116309,2221,95,,82,81,80,76,82,39,84,2300,GK,Normal,False,False
Pau Francisco Torres,2,13,45,,82,70,41,77,70,83,79,650,CB,Normal,False,False
Niclas Füllkrug,19,13,21,,82,63,84,71,75,43,81,700,ST,Normal,False,False
José Luís Gayà Peña,461,53,45,,82,81,61,77,79,78,74,650,LB,Normal,False,False
Théa Gréboval,111817,2218,18,,82,64,60,72,65,83,83,650,CB,Normal,False,False
Péter Gulácsi,112172,19,23,,82,82,82,75,81,43,83,650,GK,Normal,False,False
Chantal Hagel,175,2215,21,,82,57,79,78,80,73,81,650,CM,Normal,False,False
Ashley Hatch,116304,2221,95,,82,70,84,73,81,47,69,650,ST,Normal,False,False
Marina Hegering,175,2215,21,,82,62,51,64,71,83,78,600,CB,Normal,False,False
Yangel Herrera,110062,53,61,,82,64,77,76,78,80,81,650,CDM,Normal,False,False
Jonas Hofmann,32,19,21,,82,73,79,81,81,64,72,600,CAM,Normal,False,False
Sofia Huerta,66,2218,95,,82,80,57,75,78,77,77,650,RB,normal,False,False
Ciro Immobile,327,68,27,,82,82,83,67,78,39,73,650,ST,Normal,False,False
So Yun Ji,116300,2221,167,,82,73,77,81,83,63,60,650,CAM,Normal,False,False
Boubacar Kamara,2,13,18,,82,66,54,74,75,83,80,650,CDM,Normal,False,False
Meghan Klingenberg,111140,2221,95,,82,77,54,74,78,82,79,1600,LB,Normal,False,False
Mohammed Kudus,19,13,117,,82,90,77,73,86,60,75,650,RM,Normal,False,False
Jeremías Conan Ledesma,1876,1003,52,,82,82,79,75,83,46,81,1000,GK,Normal,False,False
Valentina Giacinti,52,2236,27,,82,73,81,68,79,29,72,650,ST,Normal,False,False
Giada Greggi,52,2236,27,,82,84,71,72,83,75,72,650,CM,Normal,False,False
Emilie Haavi,52,2236,36,,82,88,77,80,83,64,69,650,LW,Normal,False,False
Chris Smalling,113057,350,14,,82,54,47,58,61,85,79,700,CB,Normal,False,False
Filip Kostić,326,68,51,,82,85,76,81,81,70,80,650,LM,Normal,False,False
Gerónimo Rulli,219,16,52,,79,78,76,80,81,54,79,450,GK,Normal,False,False
Jadon Sancho,5,13,14,Technical,82,79,69,78,89,32,50,650,LM,Normal,False,False
Ricard Puig Martí,697,39,45,,78,70,67,76,82,56,52,350,CM,Normal,False,False
Philipp Lienhart,25,19,4,,82,75,31,63,67,84,80,19000,CB,IF,False,False
Predrag Rajkovic,607,350,51,,82,82,81,78,86,30,84,23000,GK,IF,False,False
Nikita Parris,1808,2216,14,,82,88,75,78,82,44,65,650,RM,normal,False,False
Andrea Colpani,110374,31,27,,78,76,76,78,78,65,70,350,CAM,Normal,False,False
Curtis Jones,9,13,14,,79,68,71,75,81,70,75,400,CM,Normal,False,False
Rosa Otermín Abella,240,2222,45,,78,78,65,74,73,75,76,350,LB,Normal,False,False
Dodi Lukébakio,481,53,7,,79,84,78,70,82,31,59,350,RW,Normal,False,False
Ryan Gauld,101112,39,42,,78,84,67,77,82,51,54,350,LW,Normal,False,False
Zelem,116311,2221,14,,82,69,78,83,79,78,78,750,CDM,normal,False,False
Dominic Solanke,18,13,14,,81,75,81,66,78,29,83,350,ST,Normal,False,False
Bryan Cristante,52,31,27,,81,55,74,78,75,78,84,650,CM,Normal,False,False
Richarlison de Andrade,18,13,54,,81,77,80,73,80,53,78,650,ST,Normal,False,False
Rodrigo Bentancur,18,13,60,,81,67,68,80,82,79,76,650,CM,Normal,False,False
Leire Baños Indakoetxea,448,2222,45,,81,76,76,79,79,78,82,650,CDM,Normal,False,False
Sandie Toletti,243,2222,18,,81,79,76,83,80,72,76,650,CM,Normal,False,False
Melanie Leupolz,243,2222,21,,81,79,75,78,83,79,73,650,CDM,Normal,False,False
Viviane Asseyi,19,2216,18,,81,87,79,77,81,50,71,650,ST,Normal,False,False
Benjamin Henrichs,112172,19,21,,81,74,54,76,78,79,74,400,RB,Normal,False,False
Rachel Hill,131477,2221,95,,81,81,77,79,78,48,62,450,RM,Normal,False,False
Synne Jensen,240,2222,36,,81,85,82,78,81,28,79,650,RW,Normal,False,False
Daichi Kamada,1799,13,163,,81,79,73,80,83,54,63,650,CAM,Normal,False,False
Ewelina Kamczyk,116036,2218,37,,81,78,76,79,83,42,65,450,CAM,Normal,False,False
Hasret Kayikci,25,2215,21,,81,84,76,76,85,61,74,650,CM,Normal,False,False
Presnel Kimpembe,73,16,18,,81,74,43,67,69,81,82,650,CB,Normal,False,False
Orkun Kökçü,234,308,48,,81,72,76,83,80,68,79,650,CM,Normal,False,False
Ezri Konsa,2,13,14,,81,76,48,71,76,83,78,650,CB,Normal,False,False
Andrej Kramarić,10029,19,10,,81,71,83,79,84,33,73,650,ST,Normal,False,False
Takefusa Kubo,457,53,163,,81,84,76,76,83,40,60,450,RW,Normal,False,False
Lo'eau LaBonta,116309,2221,95,,81,84,79,78,79,73,78,650,CM,Normal,False,False
Maya Le Tissier,11,2216,14,,81,76,58,76,72,82,79,650,CB,Normal,False,False
Alisha Lehmann,45,2236,47,,81,79,76,74,82,57,70,400,RW,Normal,False,False
Sydney Leroux,116311,2221,95,,81,75,82,77,77,44,79,650,ST,Normal,False,False
Ruben Loftus-Cheek,131681,31,14,,81,81,76,79,82,77,83,650,CM,Normal,False,False
Andriy Lunin,243,53,49,,81,80,78,77,82,37,80,650,GK,Normal,False,False
Dzsenifer Marozsán,66,2218,21,,81,71,81,85,84,65,72,650,CM,Normal,False,False
Noussair Mazraoui,11,13,129,,81,78,66,77,83,77,71,650,RB,Normal,False,False
Carmen Menayo Montero,240,2222,45,,81,78,47,68,72,81,76,650,CB,Normal,False,False
Alex Meret,48,31,27,,81,80,78,72,84,44,83,500,GK,Normal,False,False
Tatumn Milazzo,116305,2221,95,,81,65,42,68,70,83,80,1300,LB,Normal,False,False
Arkadiusz Milik,45,31,37,,81,56,82,72,77,40,72,400,ST,Normal,False,False
Kaoru Mitoma,1808,13,163,,81,84,73,75,85,57,65,650,LM,Normal,False,False
Sjoeke Nüsken,5,2216,21,,81,69,72,76,78,81,76,650,CM,Normal,False,False
Stefan Ortega,10,13,21,,81,79,77,86,84,52,81,650,GK,Normal,False,False
Mayumi Pacheco,2,2216,14,,81,80,51,75,78,78,77,650,LB,Normal,False,False
Isaac Palazón Camacho,480,53,45,,81,84,78,79,81,39,64,350,RM,Normal,False,False
Christen Press,116311,2221,95,,81,79,79,80,82,46,69,400,ST,Normal,False,False
David Raum,112172,19,21,,81,85,61,81,78,73,78,650,LB,Normal,False,False
Martina Rosucci,45,2236,27,,81,73,68,79,80,82,77,650,CB,Normal,False,False
Amaiur Sarriegi Isasa,457,2222,45,,81,88,77,75,84,46,81,700,RW,Normal,False,False
Stefan Savić,436,68,15,,81,63,35,57,57,83,79,350,CB,Normal,False,False
Xaver Schlager,112172,19,4,,81,72,70,74,78,75,79,400,CDM,Normal,False,False
Jerdy Schouten,247,10,34,,81,65,59,72,76,80,72,650,CDM,Normal,False,False
Linda Sembrant,21,2215,46,,81,64,33,60,73,82,80,400,CB,Normal,False,False
Ellyes Skhiri,1824,19,145,,81,60,73,74,75,80,76,650,CDM,Normal,False,False
Milan Škriniar,326,68,43,,81,57,45,60,65,83,80,450,CB,normal,False,False
David Soria Solís,1860,53,45,,81,81,79,73,82,43,80,400,GK,Normal,False,False
Andi Sullivan,116304,2221,95,,81,65,61,78,75,79,79,650,CDM,Normal,False,False
Youri Tielemans,2,13,7,,81,44,79,83,79,69,70,400,CM,Normal,False,False
Álvaro Valles Rosa,472,53,45,,81,80,79,79,83,41,81,650,GK,Normal,False,False
Lucas Vázquez Iglesias,243,53,45,,81,81,74,80,81,74,69,650,RB,Normal,False,False
Joey Veerman,247,10,34,,81,55,72,85,77,66,72,650,CM,Normal,False,False
Callum Wilson,13,13,14,,81,78,82,67,79,42,75,400,ST,Normal,False,False
Beatriz Zaneratto João,116309,2221,54,,81,71,83,73,81,50,82,650,ST,Normal,False,False
Piotr Zieliński,131682,31,37,,81,78,76,80,83,71,62,650,CM,Normal,False,False
Edson Álvarez,19,13,83,Block,81,66,58,69,72,83,87,650,CDM,Normal,False,False
Yeray Álvarez López,448,53,45,,81,64,49,70,65,83,76,400,CB,Normal,False,False
Nicole Anyomi,1824,2215,21,,81,89,76,73,84,57,81,650,ST,Normal,False,False
Alphonse Areola,19,13,18,,81,82,77,74,83,55,80,650,GK,Normal,False,False
Marco Asensio Willemsen,2,13,45,,81,76,79,81,83,43,63,450,RW,normal,False,False
Lauren Barnes,116300,2221,95,,81,76,53,75,77,82,81,650,CB,Normal,False,False
Alejandro Berenguer Remiro,448,53,45,,81,85,75,75,83,64,68,650,LM,Normal,False,False
Sergio Busquets Burgos,112893,39,45,,81,37,61,77,78,78,73,650,CDM,Normal,False,False
Niamh Charles,5,2216,14,,81,81,65,80,76,78,70,650,LB,Normal,False,False
Danielle Colaprico,116312,2221,95,,81,79,76,79,81,76,71,750,CDM,Normal,False,False
Geyse da Silva Ferreira,11,2216,54,,81,92,79,74,85,34,87,700,ST,Normal,False,False
Rui Tiago Dantas da Silva,237,308,38,,81,82,76,77,84,31,81,350,GK,normal,False,False
Elisa De Almeida,73,2218,18,,81,72,34,65,61,83,73,650,CB,Normal,False,False
Océane Deslandes,70,2218,18,,81,68,55,78,72,82,79,650,CB,Normal,False,False
Paulina Dudek,73,2218,37,,81,62,46,62,68,85,72,450,CB,Normal,False,False
Nerea Eizagirre Lasa,457,2222,45,,81,79,83,79,85,63,71,650,LW,Normal,False,False
Abby Erceg,116308,2221,198,,81,47,39,59,64,84,80,1300,CB,Normal,False,False
Eberechi Eze,1799,13,14,,81,78,81,78,84,49,69,650,CAM,Normal,False,False
Youssouf Fofana,131681,31,18,,81,69,68,74,77,78,80,650,CDM,Normal,False,False
Emily Fox,1,2216,95,,81,69,47,69,78,79,73,400,LB,Normal,False,False
Remo Freuler,189,31,47,,81,60,72,76,77,77,74,400,CDM,Normal,False,False
Naomi Girma,5,2216,95,,81,65,51,66,72,82,74,400,CB,normal,False,False
Alexandr Golovin,69,16,40,,81,77,77,80,83,61,68,650,LM,Normal,False,False
Évelyne Viens,52,2236,70,,81,81,80,61,80,25,63,400,ST,Normal,False,False
Aaron Ramsdale,17,13,14,,81,81,79,85,83,48,78,650,GK,Normal,False,False
Ferdi Kadıoğlu,1808,13,48,,81,88,65,75,85,75,76,650,LB,Normal,False,False
Javier Puado Díaz,452,53,45,,81,88,81,74,81,56,80,21000,ST,IF,False,False
Odilon Kossounou,115845,31,108,,81,80,32,64,67,82,80,650,CB,Normal,False,False
Youssoufa Moukoko,72,16,21,,81,82,81,64,85,38,72,44500,ST,IF,False,False
Evander da Silva Ferreira,111140,39,54,,77,72,73,77,80,66,70,350,CAM,Normal,False,False
Matteo Gabbia,131681,31,27,,81,75,40,56,63,84,81,27000,CB,IF,False,False
Fashion Sakala,113057,350,147,,81,93,82,69,81,38,72,33750,RM,IF,False,False
Bryan Zaragoza Martínez,479,53,45,,81,89,80,77,86,38,52,19500,LW,IF,False,False
Jack Butland,86,50,14,,77,78,75,74,77,52,76,600,GK,Normal,False,False
Jens Stage,38,19,13,,81,73,75,78,81,80,85,20500,CM,IF,False,False
Clinton Mukoni Mata Pedro Lourenço,66,16,98,,81,83,67,74,79,80,83,25500,CB,IF,False,False
Kevin Vogt,1831,19,21,,81,80,54,78,73,82,83,19000,CB,IF,False,False
Thilo Kehrer,69,16,21,,81,79,49,71,70,82,81,20750,CB,IF,False,False
Gabriela Nunes da Silva,2,2216,54,,81,85,80,74,81,39,83,650,ST,normal,False,False
Alfie Doughty,1923,14,14,,81,86,60,80,76,77,74,20000,LB,IF,False,False
Bart Verbruggen,1808,13,34,,81,83,81,79,86,61,75,25250,GK,IF,False,False
Maxence Lacroix,1799,13,18,,81,90,46,65,74,81,82,39000,CB,IF,False,False
Crnogorcevic,116300,2221,47,,81,79,79,76,83,72,79,400,RW,normal,False,False
Reus,697,39,21,Chip+Shot,81,58,83,83,83,53,63,700,CAM,normal,False,False
Santos,116304,2221,56,,81,74,78,80,81,59,74,700,CAM,normal,False,False
Coates,111325,1003,60,,81,65,49,55,62,82,88,1200,CB,normal,False,False
Morroni,116312,2221,18,,81,81,45,74,77,77,67,700,LB,normal,False,False
Hanshaw,19,2216,4,,81,78,62,77,78,79,73,400,LB,normal,False,False
Kasper Schmeichel,78,50,13,,80,77,76,79,78,42,80,350,GK,Normal,False,False
Amir Rrahmani,48,31,219,,80,69,51,58,61,82,78,350,CB,Normal,False,False
Michele Di Gregorio,45,31,27,,80,82,78,78,82,56,82,650,GK,Normal,False,False
Khiara Keating,10,2216,14,,80,78,79,81,80,31,80,350,GK,Normal,False,False
Ana González Rosa,131125,2222,45,,80,66,68,71,69,80,85,650,CDM,Normal,False,False
Denis Bouanga,112996,39,115,,80,85,81,74,79,38,79,650,LW,Normal,False,False
Jordi Alba Ramos,112893,39,45,,80,82,70,80,81,72,69,350,LB,Normal,False,False
Oihane Hernández Zurbano,243,2222,45,,80,77,62,75,73,78,74,350,RB,Normal,False,False
Maëlle Lakrar,243,2222,18,,80,76,46,67,71,83,74,350,CB,Normal,False,False
Naomie Feller,243,2222,18,,80,91,80,70,81,34,75,650,ST,Normal,False,False
Lisa Karl,25,2215,21,,80,81,64,70,80,79,72,650,RB,Normal,False,False
Nicole Billa,31,2215,4,,80,81,81,68,80,42,81,350,ST,Normal,False,False
Faustine Robert,116036,2218,18,,80,89,78,77,79,55,54,650,RM,Normal,False,False
Iñigo Ruiz de Galarreta,448,53,45,,80,72,65,77,79,77,76,350,CDM,Normal,False,False
Davinson Sánchez,325,68,56,,80,77,47,55,65,79,82,650,CB,Normal,False,False
Diego Carlos Santos Silva,326,68,54,,80,63,47,63,67,79,76,350,CB,normal,False,False
Elisa Senß,1824,2215,21,,80,66,68,78,83,74,66,350,CDM,Normal,False,False
William Silva de Carvalho,449,53,38,,80,37,68,78,76,76,84,350,CDM,Normal,False,False
Sebastian Szymański,326,68,37,,80,81,77,79,79,51,67,650,CAM,Normal,False,False
James Tarkowski,7,13,14,,80,47,45,64,59,81,81,350,CB,Normal,False,False
Marta Torrejón Moya,241,2222,45,,80,63,54,74,73,80,75,350,RB,Normal,False,False
Marion Torrent,70,2218,18,,80,70,58,74,76,81,73,650,CDM,Normal,False,False
Ferran Torres García,241,53,45,,80,84,78,76,81,35,68,650,LW,Normal,False,False
Hamari Traoré,457,53,126,,80,82,57,72,76,75,78,650,RB,Normal,False,False
Lars Unnerstall,1908,10,21,,80,80,80,66,83,32,80,650,GK,Normal,False,False
André Miguel Valente da Silva,38,19,38,,80,74,80,71,81,46,77,350,ST,normal,False,False
Ainhoa Vicente Moraza,240,2222,45,,80,80,45,66,66,77,66,350,RB,Normal,False,False
Timo Werner,18,13,21,,80,91,79,69,80,35,69,650,LM,Normal,False,False
Mats Wieffer,1808,13,34,,80,70,66,74,75,76,83,650,CDM,Normal,False,False
Axel Witsel,240,53,7,,80,34,63,77,75,83,75,350,CB,Normal,False,False
Barış Alper Yılmaz,325,68,48,,80,91,75,71,82,67,84,650,RM,Normal,False,False
Sarah Zadrazil,21,2215,4,,80,51,66,72,80,75,83,650,CDM,Normal,False,False
Lucas Zelarayán,111022,1014,3,,80,71,77,79,83,46,67,750,CAM,normal,False,False
Hakim Ziyech,325,68,129,,80,74,77,82,80,50,66,650,RM,Normal,False,False
Ali Al Musrati,69,16,123,,80,62,66,71,71,78,84,650,CDM,normal,False,False
Joachim Andersen,144,13,13,,80,52,57,72,66,79,84,350,CB,Normal,False,False
Karen Araya,116334,2222,55,,80,58,79,80,76,66,78,650,CM,Normal,False,False
Marko Arnautović,131682,31,4,,80,70,79,78,79,44,78,650,ST,Normal,False,False
Fredrik Aursnes,234,308,36,,80,76,66,77,80,76,81,650,RB,Normal,False,False
Ane Azkona Fuente,448,2222,45,,80,81,76,78,78,54,72,650,RM,Normal,False,False
Roberto Firmino Barbosa de Oliveira,112387,350,54,,80,67,75,79,85,58,76,650,CAM,Normal,False,False
Harvey Barnes,13,13,14,,80,85,78,75,81,43,68,350,LW,Normal,False,False
Walter Benítez,247,10,52,,80,79,78,72,82,37,79,650,GK,Normal,False,False
Charlotte Bilbault,70,2218,18,,80,54,64,69,64,81,85,650,CDM,Normal,False,False
Yves Bissouma,18,13,126,,80,71,67,75,81,78,77,350,CDM,Normal,False,False
Davide Calabria,131681,31,27,,80,78,57,70,76,79,71,350,RB,Normal,False,False
Viola Calligaris,45,2236,47,,80,79,59,72,75,81,80,650,CB,Normal,False,False
Deyna Castellanos,131477,2221,61,,80,74,83,80,83,55,72,650,CM,Normal,False,False
Samuel Chukwueze,131681,31,133,,80,88,74,74,83,36,61,350,RW,Normal,False,False
Rachel Corboz,379,2218,95,,80,58,74,80,81,71,64,350,CM,Normal,False,False
Marine Dafeur,116036,2218,97,,80,73,74,80,80,68,76,350,CM,Normal,False,False
Tierna Davidson,116310,2221,95,,80,68,50,65,65,84,76,650,CB,Normal,False,False
Oscar De Marcos Arana,448,53,45,,80,79,64,74,75,77,78,350,RB,Normal,False,False
Eric Dier,21,19,14,,80,58,63,70,63,81,81,350,CB,Normal,False,False
Éderson José dos Santos,115845,31,54,,80,72,68,75,79,77,80,350,CM,Normal,False,False
Barbara Dunst,1824,2215,4,,80,66,69,76,81,76,71,350,CM,Normal,False,False
Jun Endo,116311,2221,163,,80,86,76,76,79,45,70,350,LW,Normal,False,False
Wladimiro Falcone,347,31,27,,80,83,79,75,84,27,76,650,GK,Normal,False,False
Laura Feiersinger,31,2215,4,,80,82,68,77,80,68,69,650,CM,Normal,False,False
Jesús Joaquín Fernández Sáez,481,53,45,,80,72,76,80,83,32,51,350,RM,Normal,False,False
Tatiana Vanessa Ferreira Pinto,240,2222,38,,80,76,77,76,79,68,66,350,CM,Normal,False,False
Seko Fofana,112096,350,108,,80,71,77,76,78,73,86,650,CM,Normal,False,False
Juan Foyth,483,53,52,,80,71,46,71,72,81,77,650,RB,Normal,False,False
Sanni Franssi,457,2222,17,,80,85,79,74,79,32,76,650,ST,Normal,False,False
Javier Galán Gil,240,53,45,,80,79,56,74,79,77,72,350,LB,Normal,False,False
Dolores Gallardo Núñez,240,2222,45,,80,81,75,77,82,51,80,400,GK,Normal,False,False
Maëlle Garbino,111817,2218,18,,80,73,78,78,82,53,60,350,CAM,Normal,False,False
Jose Luís García Vayá,461,53,45,,80,68,70,80,77,75,78,350,CM,Normal,False,False
Nuno Miguel Gomes dos Santos,237,308,38,,80,83,81,76,80,70,76,650,LM,Normal,False,False
Joe Gomez,9,13,14,,80,82,28,71,72,80,79,650,CB,Normal,False,False
Nicolás González,45,31,52,,80,85,76,73,83,45,62,350,RW,Normal,False,False
Mario Götze,1824,19,21,,80,55,74,83,83,55,69,650,CAM,Normal,False,False
Vincenzo Grifo,25,19,27,Dead+Ball,80,69,77,82,81,43,64,350,LM,Normal,False,False
Albert Guðmundsson,110374,31,24,,80,87,79,70,83,37,72,650,ST,Normal,False,False
Sheila Guijarro Gómez,240,2222,45,,80,80,80,68,77,52,70,350,ST,Normal,False,False
Amadou Haidara,112172,19,126,,80,66,72,79,81,72,69,350,CM,Normal,False,False
Didi Haračić,116311,2221,8,,80,80,78,73,80,43,78,2000,GK,Normal,False,False
Morten Hjulmand,237,308,13,,80,65,66,76,74,75,83,650,CDM,Normal,False,False
Sophie Ingle,5,2216,50,,80,64,65,75,76,77,68,350,CDM,Normal,False,False
Kerolin Nicoli Israel Ferraz,10,2216,54,,80,81,74,76,81,42,75,350,RM,normal,False,False
Sophia Kleinherne,1824,2215,21,,80,74,46,67,73,82,74,350,CB,Normal,False,False
Bento Matheus Krepski,112139,350,54,,80,79,76,77,83,28,81,650,GK,Normal,False,False
Hayley Ladd,11,2216,50,,80,59,57,72,70,78,78,350,CDM,Normal,False,False
Lena Lattwein,175,2215,21,,80,69,71,78,81,75,81,350,CDM,Normal,False,False
Dominik Livaković,326,68,10,,80,80,76,71,83,56,80,650,GK,Normal,False,False
Katie Lund,116308,2221,95,,80,78,78,73,83,40,79,350,GK,Normal,False,False
Reinildo Isnard Mandava,240,53,130,,80,84,55,68,75,78,79,650,LB,Normal,False,False
Iván Martín Núñez,110062,53,45,,80,75,75,79,81,68,63,350,CAM,Normal,False,False
Cristina Martín-Prieto,234,2228,45,,80,78,81,70,75,51,87,650,ST,Normal,False,False
Nemanja Matić,66,16,51,,80,35,67,76,76,78,78,500,CDM,Normal,False,False
Facundo Medina,64,16,52,,80,73,36,69,72,80,79,650,CB,Normal,False,False
Andrea Medina Martin,240,2222,45,,80,80,55,74,71,79,76,350,LB,Normal,False,False
Nuria Mendoza Miralles,116334,2222,45,,80,71,56,71,65,81,79,350,CB,Normal,False,False
Édouard Mendy,112387,350,136,,80,78,77,75,81,34,79,650,GK,Normal,False,False
Dries Mertens,325,68,7,,80,68,78,81,81,43,50,650,CAM,Normal,False,False
Daniel Muñoz,1799,13,56,,80,84,66,72,76,75,82,650,RB,Normal,False,False
Vedat Muriqi,453,53,219,,80,53,82,63,73,29,82,350,ST,Normal,False,False
Alexander Nübel,36,19,21,,80,81,76,81,82,48,78,350,GK,Normal,False,False
Denise O'Sullivan,116303,2221,25,,80,82,70,72,78,78,79,650,CDM,Normal,False,False
Mario Pašalić,115845,31,10,,80,69,78,77,81,67,77,350,CM,Normal,False,False
Vangelis Pavlidis,234,308,22,,80,75,82,67,78,44,82,650,ST,Normal,False,False
Midge Purce,116310,2221,95,,80,89,76,76,79,42,73,700,RW,Normal,False,False
Ivan Rakitić,263,317,10,,80,48,79,83,77,74,70,350,CM,Normal,False,False
Danilo Luís Hélio Pereira,607,350,38,,80,50,63,70,70,80,84,350,CB,Normal,False,False
Jordan Veretout,66,16,18,,80,75,75,78,79,75,80,650,CM,Normal,False,False
João Mário N. Costa Eduardo,327,68,38,,80,68,76,80,82,64,68,350,LM,Normal,False,False
Simon Banza,436,68,110,,80,75,80,56,76,36,77,650,ST,Normal,False,False
Abby Dahlkemper,131477,2221,95,,80,46,47,61,63,84,72,350,CB,Normal,False,False
Hanna Glas,116300,2221,46,,80,73,50,70,70,81,77,650,RB,Normal,False,False
Mohamed Simakan,112139,350,18,,80,75,43,65,69,81,80,650,CB,Normal,False,False
Troy Parrott,1906,10,25,,80,88,77,74,83,57,78,25500,ST,IF,False,False
Joel Vieira Pereira,873,66,38,,80,84,54,79,78,77,80,20750,RB,IF,False,False
Yira Sor,673,4,133,,80,93,80,73,84,47,68,17500,LW,IF,False,False
Jose Herrera,111019,1014,52,,80,87,80,76,81,41,71,22750,ST,IF,False,False
Luke Chambers,1917,60,14,,80,82,57,77,80,78,79,23750,LB,IF,False,False
Kiko Seike,1808,2216,163,,80,87,82,80,81,66,75,27000,RW,IF,False,False
Isac Lidberg,110502,20,46,,80,87,80,72,75,54,89,19750,ST,IF,False,False
Francisco Sampaio Moura,236,308,38,,80,85,63,80,81,78,77,19250,LB,IF,False,False
Pol Mikel Lirola Kosok,219,16,45,,80,80,72,81,80,80,81,40000,RB,IF,False,False
Tayvon Gray,112828,39,82,,80,88,45,67,80,78,80,20500,RB,IF,False,False
Ardian Ismajli,1746,31,1,,80,78,40,60,71,85,73,22500,CB,IF,False,False
Santiago Montiel,110093,353,52,,80,93,70,78,82,73,74,18000,RW,IF,False,False
Luka Vuškovic,681,4,10,,80,78,79,67,74,76,84,20000,CB,IF,False,False
James McClean,1947,60,25,,80,79,78,79,80,76,85,32500,LB,IF,False,False
Gabriel Pirani,688,39,54,,80,86,78,80,79,53,70,19500,CAM,IF,False,False
Tom Cannon,1806,14,25,,80,89,81,68,84,39,71,19750,ST,IF,False,False
Alexandru Mățan,687,39,39,,80,92,77,80,85,50,65,17000,CAM,IF,False,False
Makenna Morris,116304,2221,95,,80,82,78,80,81,72,71,19000,RM,IF,False,False
Miguel Araujo,111140,39,59,,80,78,51,63,74,80,86,19500,CB,IF,False,False
Laurie Cance,1738,2218,18,,80,82,76,80,81,64,80,23500,ST,IF,False,False
Nahki Wells,1919,14,68,,80,86,82,75,80,57,78,20250,RM,IF,False,False
Robbie Brady,1801,14,25,,80,78,77,86,82,81,80,20750,LB,IF,False,False
Ibrahim Osman,246,10,117,,80,92,76,75,84,43,71,22750,RW,IF,False,False
Fábio Gonçalves Abreu,111768,2012,98,,80,85,82,64,78,33,83,21500,ST,IF,False,False
Marin Jakoliš,114604,351,10,,80,91,77,78,80,67,84,19750,LM,IF,False,False
Richard Koné,1933,60,108,,80,91,80,70,81,55,81,19750,ST,IF,False,False
Marwan Al Sahafi,675,4,183,,80,91,75,74,83,58,79,20750,ST,IF,False,False
Sophie Weidauer,38,2215,21,,80,81,78,80,82,64,79,22000,LM,IF,False,False
El Bilal Touré,36,19,126,,80,84,83,75,80,30,74,24500,ST,IF,False,False
Julian Justvan,171,20,21,,80,90,75,83,82,62,66,18750,CAM,IF,False,False
Tarciane Karen dos Santos de Lima,116306,2221,54,,80,78,50,73,74,82,83,28500,CB,IF,False,False
Kenan Yildiz,45,31,48,,80,86,80,81,84,40,74,33500,LM,IF,False,False
Miranchuk,112885,39,40,,80,71,73,79,82,31,60,350,CAM,normal,False,False
Fortounis,112883,350,22,,80,73,76,81,80,43,65,400,CAM,normal,False,False
Cook,116309,2221,95,,80,44,42,59,61,83,79,700,CB,normal,False,False
Callum McGregor,78,50,42,,79,79,74,77,80,71,78,650,CDM,Normal,False,False
Shuang Wang,18,2216,155,,79,84,78,74,79,42,71,650,RW,Normal,False,False
Molly Bartrip,18,2216,14,,79,69,56,69,68,81,77,350,CB,Normal,False,False
Leonardo Spinazzola,48,31,27,,79,88,65,74,79,76,69,650,LM,Normal,False,False
Zećira Mušović,5,2216,46,,79,80,82,79,75,40,77,650,GK,Normal,False,False
