name,club,league,nation,playstyle,global_score,stats_pace,stats_shooting,stats_passing,stats_dribbling,stats_defending,stats_physicality,price,position,player_type,is_icon,is_hero
Wilmar Jordán,113297,2149,56,,65,42,69,58,64,35,73,200,ST,Normal,False,False
Edisson Jordanov,681,4,9,,65,69,48,60,68,61,56,200,RB,Normal,False,False
Aleksandar Jovanović,113302,2149,195,,65,43,32,48,50,63,73,300,CB,Normal,False,False
Zak Jules,1797,60,42,,65,73,40,57,59,62,75,300,CB,Normal,False,False
Lukas Jutkiewicz,88,60,14,,65,42,64,58,61,40,70,200,ST,Normal,False,False
Musa Juwara,822,1,116,,65,83,61,54,69,28,52,200,RM,Normal,False,False
Rami Kaib,700,56,145,,65,74,46,63,63,57,69,200,LB,Normal,False,False
Jakub Kałuziński,741,68,37,,65,65,55,64,65,58,61,200,CDM,Normal,False,False
Willy Kambwala,483,53,18,,65,71,30,51,58,64,64,200,CB,Normal,False,False
Roko Baturina,573,54,10,,65,66,67,49,60,21,69,200,ST,Normal,False,False
Furkan Bayır,113142,68,48,,65,61,31,43,56,64,71,250,CB,Normal,False,False
Tom Bayliss,149,60,14,,65,72,59,65,66,59,68,200,CAM,Normal,False,False
Luca Bazzoli,531,20,21,,65,62,41,51,60,66,74,200,CDM,Normal,False,False
Omar Beckles,1958,60,77,,65,51,32,45,53,64,78,200,CB,Normal,False,False
Filip Bednarek,873,66,37,,65,65,63,64,65,44,65,200,GK,Normal,False,False
Tjaš Begić,111657,32,44,,65,78,54,60,67,29,45,200,LM,Normal,False,False
Morten Behrens,531,20,21,,65,66,68,64,66,26,65,200,GK,Normal,False,False
Florin Bejan,114147,330,39,,65,42,32,41,44,63,76,200,CB,Normal,False,False
Rafik Belghali,110724,4,97,,65,82,60,61,66,60,59,300,RB,Normal,False,False
Sam Bell,1919,14,14,,65,79,62,55,67,23,60,200,LM,Normal,False,False
Mohammed Ali Bemammer,113040,2149,129,,65,52,39,53,49,63,83,300,CDM,Normal,False,False
Darío Benavides Fuentes,481,53,45,,65,58,32,51,62,64,62,200,RB,Normal,False,False
Marcel Benger,110501,2076,21,,65,54,49,58,60,63,70,200,CDM,Normal,False,False
César Benítez,116323,1014,58,,65,70,44,55,62,65,71,500,CB,Normal,False,False
Edgar Benítez,113029,1014,58,,65,66,63,66,64,27,59,450,LW,Normal,False,False
Hugo Benítez,101108,1014,58,,65,63,32,42,44,64,76,500,CB,Normal,False,False
Mason Bennett,15015,60,14,,65,75,60,61,66,42,73,200,ST,Normal,False,False
Mathias Hebo Rasmussen,15001,1,13,,65,44,61,65,63,57,69,200,CM,Normal,False,False
Christian Rasmussen,245,10,13,,65,84,63,55,67,21,59,1100,RW,Normal,False,False
Louis Reed,1940,60,14,,65,64,55,62,65,61,67,200,CDM,Normal,False,False
Nikolai Rehnen,110178,2076,21,,65,68,60,60,69,35,64,200,GK,Normal,False,False
Boyd Reith,100646,10,34,,65,69,37,59,56,61,61,250,RB,Normal,False,False
Chang Woo Rim,1478,83,167,,65,75,48,54,61,63,74,300,CB,Normal,False,False
Hugo Rincón Lumbreras,110069,54,45,,65,75,47,53,65,60,65,200,RB,Normal,False,False
Jonathan Ring,1439,56,46,,65,76,60,64,66,46,68,200,RW,Normal,False,False
Daniel Ríos,112885,39,83,,65,48,68,45,59,26,67,900,ST,Normal,False,False
Lautaro Ríos,111020,353,52,,65,63,51,61,64,62,58,200,CM,Normal,False,False
Connor Ripley,1928,61,14,,65,65,65,62,68,27,64,200,GK,Normal,False,False
Calogero Rizzuto,523,2076,21,,65,72,55,61,66,57,73,200,RB,Normal,False,False
Jordan Roberts,361,60,14,,65,81,61,62,66,48,74,300,CAM,Normal,False,False
Clark Robertson,180,50,42,,65,55,30,52,57,65,68,400,CB,Normal,False,False
Carlos Roca,110969,1003,53,,65,82,39,57,63,59,72,2600,LB,Normal,False,False
Antoniu Roca Vives,452,53,45,,65,82,57,58,66,39,57,200,LM,Normal,False,False
Antônio Mikael Rodrigues Brito,111396,351,54,,65,73,55,63,67,54,61,200,RM,Normal,False,False
Tiago Rodrigues dos Reis,1891,308,54,,65,66,63,51,63,29,56,200,ST,Normal,False,False
Ignacio Agustín Rodríguez,110404,353,52,,65,64,56,66,65,53,52,350,CM,Normal,False,False
Derlis Rodríguez,112716,1003,58,,65,73,63,58,67,26,65,500,RM,Normal,False,False
Francisco Rodríguez,110974,1014,53,,65,72,28,49,56,61,78,850,LB,Normal,False,False
Gregorio Rodríguez,110953,353,52,,65,68,65,59,70,33,53,200,RM,Normal,False,False
Martín Rodríguez,111329,1014,60,,65,69,60,70,65,21,69,500,GK,Normal,False,False
Clara Rodríguez García,110832,2222,45,,65,57,34,51,47,66,63,200,LB,Normal,False,False
Genaro Rodríguez Serrano,1867,54,45,,65,57,50,61,62,63,63,200,CDM,Normal,False,False
Godfried Roemeratoe,1905,10,85,,65,63,45,59,62,64,72,300,CDM,Normal,False,False
Franz Roggow,110676,2076,21,,65,61,52,61,61,62,68,200,CDM,Normal,False,False
Nazareno Romero,110982,1014,52,,65,82,33,52,62,58,61,850,LB,Normal,False,False
Matías Romero,110953,353,52,,65,71,57,60,68,61,64,200,CM,Normal,False,False
Tim Rönning,321,56,46,,65,64,65,66,65,17,64,300,GK,Normal,False,False
Aaron Morley,4,60,14,,65,67,60,67,64,61,71,200,CM,normal,False,False
Ryotaro Tsunoda,100081,4,163,,65,59,29,50,55,68,57,200,CB,normal,False,False
Kevin Kelsy,101059,332,61,,65,77,66,47,61,27,55,650,ST,normal,False,False
Alexandru Cîmpanu,110752,330,39,,65,78,60,59,67,35,59,200,RM,normal,False,False
Liam Shaw,1930,60,14,,65,68,57,60,67,60,72,200,CM,normal,False,False
Giorgos Koutsias,10032,189,22,,65,86,64,43,64,22,68,300,ST,normal,False,False
David Richter,110178,2076,21,,65,67,62,63,68,19,69,300,GK,normal,False,False
Julio Soler,1943,13,52,,65,82,41,49,62,62,60,300,LB,normal,False,False
Allan Arigoni,10032,189,47,,65,89,38,49,59,60,74,300,RB,normal,False,False
Jay Williams,1798,61,89,,65,67,42,54,58,62,81,300,CDM,normal,False,False
Rodrigo Fernández,110093,353,60,,65,42,59,66,61,60,70,200,CM,normal,False,False
Lewis Warrington,113926,61,14,,65,66,51,62,66,61,65,200,CDM,normal,False,False
Rodrigo Herrera,112689,353,52,,65,58,50,60,60,63,69,200,CDM,normal,False,False
André Becker,110532,2076,54,,65,55,64,41,59,28,76,200,ST,normal,False,False
Samuel Silvera,1926,60,195,,65,73,59,58,69,36,60,200,LM,normal,False,False
Dilan Markanday,1958,60,14,,65,77,62,58,71,24,48,200,RM,normal,False,False
Jack Sparkes,1924,61,14,,65,70,46,62,63,59,64,200,LB,normal,False,False
Tommaso Corazza,110373,32,27,,65,66,56,61,67,65,58,200,LB,normal,False,False
David Ajiboye,112254,61,14,,65,91,56,55,67,38,68,300,RM,normal,False,False
Louie Barry,1952,14,14,,65,90,60,54,68,28,58,600,LW,normal,False,False
Matthew Cox,110890,60,14,,65,67,63,65,66,30,65,200,GK,normal,False,False
Matt Butcher,1962,60,14,,65,56,60,63,62,62,74,200,CM,normal,False,False
Terry Taylor,1930,60,50,,65,58,55,64,62,62,67,200,CDM,normal,False,False
Elliot Watt,100804,50,42,,65,67,53,65,66,59,67,250,CDM,normal,False,False
Muhammed Gümüskaya,110776,68,48,,65,72,61,64,66,53,58,200,LM,normal,False,False
Tom Lowery,121,61,14,,65,73,56,64,70,59,51,200,CM,normal,False,False
Calvin Ramsay,82,50,42,,65,76,46,61,64,58,64,250,RB,normal,False,False
Prince Owusu,111139,39,21,,65,70,64,47,58,36,74,200,ST,normal,False,False
Oliver Batista Meier,110176,20,21,,65,73,63,60,71,31,45,200,CAM,normal,False,False
Florián Monzón,101088,353,52,,65,66,67,50,59,28,63,200,ST,normal,False,False
Tae Han Kim,112558,83,167,,64,52,21,34,32,66,71,200,CB,Normal,False,False
Min Hyeok Kim,1473,83,167,,64,57,59,60,64,56,73,200,CDM,Normal,False,False
Jin Ya Kim,982,83,167,,64,81,53,58,64,56,63,200,RB,Normal,False,False
Tae Hyun Kim,1477,83,167,,64,68,48,59,62,57,64,200,RB,Normal,False,False
Tom King,110,13,50,,64,64,63,61,64,42,63,200,GK,Normal,False,False
Kristian Kirkegaard,822,1,13,,64,75,61,61,64,35,56,200,LM,Normal,False,False
Pål Alexander Kirkevold,1756,41,36,,64,56,64,62,62,33,77,200,ST,Normal,False,False
Philipp Klewin,27,2076,21,,64,63,61,60,64,41,65,200,GK,Normal,False,False
Thibault Klidje,897,189,144,,64,81,63,56,69,26,63,200,ST,Normal,False,False
Antoni Klimek,301,66,37,,64,73,58,56,68,51,59,400,LW,Normal,False,False
Matija Boben,114385,330,44,,64,48,28,40,42,63,75,200,CB,Normal,False,False
Melayro Bogarde,252,80,34,,64,60,30,52,65,65,62,250,CDM,Normal,False,False
James Bolton,112260,61,14,,64,72,35,53,58,62,72,200,CB,Normal,False,False
Luke Bolton,1947,60,14,,64,83,55,59,66,54,68,200,RB,Normal,False,False
André Boman,321,56,46,,64,79,49,58,65,57,65,200,RB,Normal,False,False
Elliot Bonds,112260,61,79,,64,65,49,57,60,60,75,200,CDM,Normal,False,False
Yvandro Borges Sanches,23,19,31,,64,77,57,64,63,53,58,200,LM,Normal,False,False
Dennis Borkowski,111239,2076,21,,64,72,63,54,66,32,64,200,ST,Normal,False,False
Tim Boss,580,20,21,,64,67,62,60,64,48,62,200,GK,Normal,False,False
Yassine Bouchama,531,20,21,,64,67,59,63,66,50,59,200,CAM,Normal,False,False
Jordan Bowery,1940,60,14,,64,83,57,52,60,57,76,200,RB,Normal,False,False
Kieron Bowie,81,50,42,,64,75,62,59,63,39,80,200,ST,Normal,False,False
Caolán Boyd-Munce,100805,50,35,,64,61,55,61,64,58,63,200,CM,Normal,False,False
William Boyle,1947,60,14,,64,46,29,44,48,62,78,200,CB,Normal,False,False
Oliver Braude,1913,10,36,,64,66,46,61,62,58,61,200,RB,Normal,False,False
Zachary Brault-Guillard,10032,189,70,,64,88,58,56,63,60,67,200,RM,Normal,False,False
Pedro Bravo,1516,1,56,,64,72,52,55,62,58,63,300,CM,Normal,False,False
Leandro Brey,1877,1014,52,,64,64,60,50,65,29,65,400,GK,Normal,False,False
Sebastian Breza,111139,39,70,,64,63,64,50,68,33,62,200,GK,Normal,False,False
Enrico Brignola,110908,32,27,,64,76,59,62,68,35,58,200,RM,Normal,False,False
Ibrahim Diakité,1750,4,118,,64,77,42,51,62,61,66,200,RB,Normal,False,False
Jack Diamond,1931,60,14,,64,88,58,55,65,34,58,200,LW,Normal,False,False
Junior Diaz,294,17,18,,64,77,29,48,49,64,62,200,CB,Normal,False,False
Leandro Díaz,111327,1003,55,,64,74,39,54,62,58,57,700,LB,Normal,False,False
Paul Digby,1944,60,14,,64,42,52,58,56,62,79,250,CDM,Normal,False,False
Noah Diliberto,301,66,18,,64,67,47,65,68,52,53,200,CM,Normal,False,False
Mouhamed Diop,294,17,136,,64,69,54,58,66,52,60,200,CM,Normal,False,False
Maximilian Dittgen,111239,2076,21,,64,76,59,56,65,51,70,600,ST,Normal,False,False
Elijah Dixon-Bonner,15,14,14,,64,60,54,62,66,58,60,1100,CM,Normal,False,False
Alexis Domínguez,113044,353,52,,64,60,63,54,54,27,72,1200,ST,Normal,False,False
Chunyu Dong,112163,2012,155,,64,64,64,63,63,43,65,200,GK,Normal,False,False
Kyliane Dong,294,17,18,,64,71,61,56,68,23,46,200,RM,Normal,False,False
Jamie Donley,1958,60,14,,64,66,60,60,64,35,54,200,CAM,Normal,False,False
Liam Donnelly,82,50,35,,64,59,65,60,64,64,69,200,CM,Normal,False,False
Patrick Dorgu,347,31,13,,64,78,50,54,67,57,48,2400,LB,Normal,False,False
Jeriel Dorsett,1793,60,84,,64,71,26,50,57,62,76,200,CB,Normal,False,False
Renato Barbosa dos Santos Júnior,1443,1,54,,64,64,62,47,63,27,70,250,ST,Normal,False,False
Moussa Doumbouya,526,2076,118,,64,74,62,46,64,19,66,200,ST,Normal,False,False
Miloš Drinčić,113299,2149,15,,64,53,38,43,43,66,71,200,CB,Normal,False,False
Sergio Dueñas Ruiz,100852,54,45,,64,72,63,61,66,45,55,250,CAM,Normal,False,False
Andrei Dumiter,110750,330,39,,64,81,64,55,65,38,67,200,ST,Normal,False,False
Lucian Dumitriu,110078,330,39,,64,72,61,63,64,55,68,350,CM,Normal,False,False
Jakob Maslø Dunsby,1757,41,36,,64,78,57,58,66,28,63,200,RW,Normal,False,False
Cosmin Dur-Bozoancă,110072,330,39,,64,62,63,63,66,40,65,200,GK,Normal,False,False
Luca Dürholtz,580,20,21,,64,64,53,61,67,59,62,1700,CM,Normal,False,False
Dylan Durivaux,111273,17,18,,64,85,41,50,57,57,72,200,RB,Normal,False,False
Xavier Dziekoński,111083,66,37,,64,64,64,63,67,32,62,200,GK,Normal,False,False
George Earthy,1919,14,14,,64,67,58,61,67,38,47,550,CAM,Normal,False,False
Simon Eastwood,1951,14,14,,64,64,64,63,64,50,64,200,GK,Normal,False,False
Tom Eaves,1930,60,14,,64,49,65,46,59,37,77,200,ST,Normal,False,False
Renzo Orihuela,110968,1003,60,,64,74,41,53,63,66,58,2000,CB,Normal,False,False
Danilo Orsi,15015,60,14,,64,73,63,51,63,25,66,200,ST,Normal,False,False
Jevani Brown,1937,61,82,,64,79,62,60,64,45,68,750,ST,Normal,False,False
Paweł Jaroszyński,110373,32,37,,64,63,53,63,63,64,71,200,LM,Normal,False,False
Ben Thompson,112764,61,14,,64,69,59,61,66,61,67,200,CM,Normal,False,False
Sam Stubbs,1936,61,14,,64,63,29,41,53,63,75,200,CB,Normal,False,False
Anthony Scully,1935,61,25,,64,75,61,58,67,34,53,200,LM,Normal,False,False
Sveinn Aron Guðjohnsen,112199,41,24,,64,40,64,47,62,33,72,200,ST,Normal,False,False
Ben Waine,1940,60,198,,64,82,63,55,63,44,75,200,ST,Normal,False,False
Jensen Weir,1917,60,14,,64,67,63,60,64,58,61,250,CM,Normal,False,False
Antonio Jonjić,27,2076,21,,64,76,62,57,69,31,64,200,ST,Normal,False,False
David Lazar,114549,330,39,,64,64,64,62,64,54,65,200,GK,Normal,False,False
Davide Bettella,111657,32,27,,64,51,35,47,50,67,56,200,CB,Normal,False,False
Jonas Carls,110178,2076,21,,64,82,56,56,64,54,58,250,LB,Normal,False,False
Jack Iredale,81,50,195,,64,72,43,56,58,61,74,200,CB,Normal,False,False
Jake Young,361,60,14,,64,80,62,46,62,25,64,850,ST,Normal,False,False
Samuel Ballet,894,189,47,,64,78,60,55,65,22,72,200,RM,Normal,False,False
Jack Currie,1958,60,14,,64,76,37,52,63,58,59,200,LB,Normal,False,False
Joe Hodge,1939,60,25,,64,66,53,61,65,59,60,500,CDM,Normal,False,False
Josh Coburn,97,14,14,,64,58,64,47,61,22,70,200,ST,Normal,False,False
Youssef Amyn,112408,350,162,,64,74,59,57,71,40,43,200,CAM,Normal,False,False
Naatan Skyttä,111276,17,17,,64,64,53,65,70,45,48,200,CM,Normal,False,False
Myles Peart-Harris,1960,14,14,,64,72,61,63,65,52,71,3000,CM,Normal,False,False
Felipe Salomoni,111701,2172,52,,64,74,44,55,59,57,63,200,LB,Normal,False,False
Junior Olaitan,1805,17,99,,64,79,66,60,65,53,77,200,CAM,Normal,False,False
Emmanuel Yeboah,822,1,117,,64,83,60,55,63,36,77,200,ST,Normal,False,False
Franco Carboni,205,31,52,,64,62,40,55,57,60,68,200,LB,Normal,False,False
Matías Moreno,110374,31,52,,64,56,28,35,43,66,69,200,CB,Normal,False,False
Adama Bojang,322,189,116,,64,62,64,50,60,36,57,200,ST,Normal,False,False
Mohamed Jaouab,1816,17,129,,64,57,29,42,51,64,65,200,CB,Normal,False,False
Thomas Castella,1862,189,47,,63,65,62,62,62,45,64,200,GK,Normal,False,False
Antonio Castillo,111327,1003,55,,63,68,34,43,56,61,70,500,LB,Normal,False,False
Denil Castillo,1516,1,57,,63,62,34,57,50,60,69,200,CDM,Normal,False,False
Federico Castro,111020,353,52,,63,67,62,53,65,31,74,500,LW,Normal,False,False
Jesper Ceesay,702,56,116,,63,62,45,60,62,61,66,200,CM,Normal,False,False
Piotr Ceglarz,111097,66,37,,63,64,62,64,61,57,72,200,CAM,Normal,False,False
Mikkel Ceïde,298,41,36,,63,66,26,51,53,62,69,200,CB,Normal,False,False
Diego Céspedes,110978,1003,55,,63,61,23,43,48,63,70,200,CB,Normal,False,False
Tarek Chahed,110588,20,21,,63,74,57,56,63,58,62,200,RB,Normal,False,False
Binbin Chen,112540,2012,155,,63,83,58,58,62,40,67,200,LM,Normal,False,False
Seong Hoon Cheon,980,83,167,,63,55,60,43,59,31,65,200,ST,Normal,False,False
James Chester,113926,61,50,,63,47,34,53,55,63,66,200,CB,Normal,False,False
Tio Cipot,113616,80,44,,63,63,49,61,67,56,51,200,CM,Normal,False,False
Lamine Cissé,58,17,18,,63,76,54,55,68,22,46,200,LM,Normal,False,False
James Clarke,112254,61,14,,60,43,41,48,47,58,75,200,CB,Normal,False,False
Brendan Clarke,1571,65,25,,63,62,64,65,61,41,64,200,GK,Normal,False,False
Max Cleworth,1947,60,14,,63,65,26,40,51,62,70,200,CB,Normal,False,False
Ethan Coleman,1802,61,14,,63,66,47,56,57,59,75,200,CDM,Normal,False,False
Nnamdi Collins,1824,19,21,,63,83,25,45,50,61,68,200,CB,Normal,False,False
Brandon Comley,1803,61,84,,63,64,50,57,57,60,73,200,CDM,Normal,False,False
Chris Conn-Clarke,1938,60,35,,63,73,63,58,64,40,56,200,CAM,Normal,False,False
Kamil Conteh,1962,60,138,,63,72,46,56,65,57,72,200,CDM,Normal,False,False
Kobe Cools,537,4,7,,63,57,26,44,45,65,65,200,CB,Normal,False,False
Jo Coppens,680,4,7,,63,65,60,62,62,43,64,200,GK,Normal,False,False
Judith Coquet,70,2218,18,,63,67,58,60,65,52,56,200,CM,Normal,False,False
Ryan Croasdale,1928,61,14,,63,64,53,57,64,60,59,200,CDM,Normal,False,False
Alexis Cuello,1013,1003,52,,63,87,58,50,69,24,48,550,LM,Normal,False,False
Santiago Cuiza,115491,1014,53,,63,76,47,60,61,57,60,350,RB,Normal,False,False
Robbie Cundy,1937,61,14,,63,55,26,40,47,63,69,200,CB,Normal,False,False
Szymon Czyż,114326,66,37,,63,68,60,63,69,46,65,200,CM,Normal,False,False
Freddy Flórez,131511,1014,56,,63,62,46,54,63,59,73,350,CDM,Normal,False,False
Lauren Flynn,131478,2221,95,,63,45,39,52,64,63,59,200,CB,Normal,False,False
Riccardo Fogliata,113973,32,27,,63,69,48,63,64,42,47,200,CM,Normal,False,False
Sander Moen Foss,299,41,36,,63,50,25,41,46,64,69,200,CB,Normal,False,False
Ben Fox,112222,61,14,,63,76,60,58,63,59,74,200,CM,normal,False,False
Kobe Franklin,111651,39,70,,63,69,33,54,62,60,49,200,RB,Normal,False,False
Pierluigi Frattali,111657,32,27,,63,62,62,60,62,50,63,200,GK,Normal,False,False
Marlon Frey,33,2076,21,,63,59,49,61,63,62,71,200,CM,Normal,False,False
Moritz Fritz,110645,2076,21,,63,47,41,48,47,61,77,200,CB,Normal,False,False
Alexander Fuchs,110178,2076,21,,63,59,50,63,65,62,69,200,CB,Normal,False,False
Aidi Fulangxisi,110955,2012,155,,63,68,36,55,57,59,76,200,LB,Normal,False,False
Loránd Fülöp,110752,330,39,,63,68,60,63,64,41,64,550,LW,Normal,False,False
Ryan Fulton,80,50,42,,63,63,62,63,65,32,62,200,GK,Normal,False,False
Jeffrey Gal,693,39,95,,63,63,59,65,64,18,65,200,GK,Normal,False,False
Matías Galarza,112670,1003,58,,63,63,58,63,62,54,48,450,CM,Normal,False,False
Thierry Gale,254,80,66,,63,76,59,57,68,26,38,200,LW,Normal,False,False
Einar Galilea Azaceta,573,54,45,,63,56,32,41,46,63,70,200,CB,Normal,False,False
Dejan Galjen,543,20,21,,63,69,62,45,61,18,68,200,ST,Normal,False,False
Scott Galloway,131739,351,195,,63,77,55,56,62,58,73,200,RB,Normal,False,False
Hugo Gambor,674,4,105,,63,65,33,51,57,62,63,200,CB,Normal,False,False
Mario García Alvear,456,54,45,,63,66,33,49,59,61,56,200,LB,Normal,False,False
Chase Gasper,693,39,95,,63,67,34,55,60,60,67,200,LB,Normal,False,False
Alec Georgen,111276,17,18,,63,71,50,55,65,61,56,200,RB,Normal,False,False
Łukasz Gerstenstein,111092,66,37,,63,75,54,58,62,55,57,200,RM,Normal,False,False
Mark Gevorgyan,110683,2076,21,,63,80,38,54,63,56,47,200,RB,Normal,False,False
James Gibbons,1944,60,14,,63,69,43,56,61,58,67,200,RB,Normal,False,False
Thomas Gillier,110975,1014,55,,63,64,58,60,67,21,63,400,GK,Normal,False,False
Jake Girdwood-Reich,113018,39,195,,63,60,41,53,54,61,73,200,CB,Normal,False,False
Kevin Goden,1826,2076,21,,63,87,55,54,63,52,68,200,RM,Normal,False,False
Román Gómez,101083,1003,52,,63,71,40,58,61,59,61,200,RB,Normal,False,False
Andrei Gorcea,110750,330,39,,63,63,63,64,68,28,60,200,GK,normal,False,False
John Patrick Finn Benoa,379,16,25,,63,72,61,52,64,21,56,350,CAM,normal,False,False
Dorian Babunski,113378,330,19,,63,50,67,45,55,21,64,200,ST,normal,False,False
Filippo Melegoni,112493,32,27,,63,43,54,67,64,57,60,250,CAM,normal,False,False
Malcolm Jeng,379,16,46,,63,69,32,52,59,63,65,350,CB,normal,False,False
Kaimu Zheng,116361,2012,155,,63,65,51,52,54,60,77,200,CB,normal,False,False
Brian Anunga,113149,39,103,,63,59,40,58,56,58,70,200,CDM,normal,False,False
Rongze Han,131173,2012,155,,63,62,61,64,63,41,63,200,GK,normal,False,False
Marian Danciu,110750,330,39,,63,74,44,56,66,29,47,200,RM,normal,False,False
Jack Burroughs,1800,14,42,,63,72,52,56,62,60,71,200,RB,normal,False,False
Darragh Burns,92,61,25,,63,75,59,58,67,42,51,200,RW,normal,False,False
Dominic Thompson,83,50,14,,63,74,39,54,58,57,66,200,LB,normal,False,False
Lisandro Montenegro,110396,353,52,,63,67,56,62,63,54,67,200,CM,normal,False,False
Alexander Abrahamsson,110749,66,46,,63,66,25,47,57,62,65,200,CB,normal,False,False
Jon Mellish,1917,60,14,,63,71,58,58,57,61,77,200,CB,normal,False,False
Dino Beširovic,433,56,8,,63,64,57,61,64,48,63,200,CAM,normal,False,False
Augustus Kargbo,3,14,138,,63,81,62,53,64,20,53,200,ST,normal,False,False
Fredrik Berglie,131491,41,36,,63,55,26,41,45,64,65,200,CB,normal,False,False
Gonzalo Álvez,112670,1003,52,,63,68,55,61,66,25,39,200,RM,normal,False,False
Luis Barraza,688,39,95,,63,63,61,71,58,22,66,200,GK,normal,False,False
Emmanuel Ekong,320,56,46,,63,74,64,47,63,24,57,200,ST,normal,False,False
Ibrahim Diabate,111594,56,108,,63,75,62,50,58,18,70,200,ST,normal,False,False
Ronan Darcy,1917,60,14,,63,71,56,60,66,48,60,200,CAM,normal,False,False
Adam Daghim,191,80,13,,62,81,58,53,67,50,65,200,ST,Normal,False,False
Bobby Clark,191,80,14,,62,68,54,62,69,50,56,4000,CM,Normal,False,False
Preston Judd,111928,39,95,,62,66,63,41,54,20,68,200,ST,Normal,False,False
Dong Yoon Jung,110765,83,167,,62,69,41,56,56,55,65,700,RB,Normal,False,False
Marc Jurado Gómez,452,53,45,,62,74,49,62,65,57,55,1400,RB,Normal,False,False
Matthew Jurman,114604,351,195,,62,33,35,46,42,60,78,200,CB,Normal,False,False
Omari Patrick,15048,61,14,,62,83,59,53,61,27,68,200,LM,Normal,False,False
Dominik Pelivan,162,2076,21,,62,62,51,57,54,58,74,200,CDM,Normal,False,False
Mateo Pellegrino,112689,353,52,,62,54,63,46,57,30,69,0,ST,Normal,False,False
Brayann Pereira,1910,10,18,,62,77,33,53,64,56,48,300,RB,Normal,False,False
Ovidiu Perianu,131459,330,39,,62,72,53,57,63,60,68,200,CDM,Normal,False,False
Taylor Perry,127,60,14,,62,68,56,61,65,50,60,200,CM,Normal,False,False
Luca Petrasso,112606,39,70,,62,75,42,59,62,55,64,200,LB,Normal,False,False
Charles Petro,110752,330,125,,62,81,37,52,55,56,66,200,RB,Normal,False,False
Gabriele Piccinini,110738,32,27,,62,65,51,59,61,59,64,200,CDM,Normal,False,False
Dylan Pierias,111393,351,195,,62,88,49,51,66,50,63,200,RM,Normal,False,False
Aaron Pierre,127,60,77,,62,53,37,44,47,60,74,200,CB,Normal,False,False
Joe Pigott,112259,61,14,,62,63,61,52,61,30,69,200,ST,Normal,False,False
Luke Plange,100325,322,14,,62,68,63,49,64,33,54,3000,ST,Normal,False,False
Iustin Popescu,110072,330,39,,62,65,58,60,60,19,60,200,GK,Normal,False,False
Tobías Portillo,112716,1003,58,,62,72,59,60,61,30,57,250,LM,Normal,False,False
Joe Pritchard,1798,61,14,,62,72,59,61,65,57,61,200,CAM,Normal,False,False
Bjarne Pudel,820,1,21,,62,58,31,50,51,61,68,200,CB,Normal,False,False
Simone Rabbi,111993,32,27,,62,62,62,52,62,40,55,200,ST,Normal,False,False
Mateusz Radecki,114393,66,37,,62,63,60,59,61,56,68,200,CAM,Normal,False,False
Sidney Raebiger,110500,20,21,,62,68,52,65,66,55,43,200,CM,Normal,False,False
Luca Raimund,36,19,21,,62,69,56,61,62,44,54,200,CAM,Normal,False,False
Mikkel Rakneberg,113459,41,36,,62,72,54,56,60,58,58,200,LB,Normal,False,False
Lalengmawia Ralte,113146,2149,159,,62,60,50,55,61,59,72,200,CM,Normal,False,False
Alexander Ranacher,15040,80,4,,62,78,54,55,67,53,63,200,RB,Normal,False,False
Alex Rangel,110981,1003,57,,62,61,31,40,47,62,68,250,CB,Normal,False,False
Farrend Rawson,110313,61,14,,62,49,32,41,40,63,74,200,CB,Normal,False,False
George Ray,357,61,50,,62,49,26,36,47,63,72,200,CB,Normal,False,False
Andre Raymond,100804,50,93,,62,73,46,54,59,56,64,200,LB,Normal,False,False
Givairo Read,246,10,34,,62,81,51,53,62,57,61,250,RM,Normal,False,False
João Pedro Reginaldo,114640,39,54,,62,58,27,52,48,62,66,500,LB,Normal,False,False
Tyler Magloire,1930,60,14,,62,90,33,41,52,60,72,200,CB,Normal,False,False
Júlíus Magnússon,2041,41,24,,62,66,49,58,59,60,64,200,CDM,Normal,False,False
John Mahon,563,65,25,,62,53,33,45,49,60,75,200,CB,Normal,False,False
Curtis Main,180,50,14,,62,69,61,47,56,32,77,700,ST,Normal,False,False
Anthony Maisonnial,58,17,18,,62,62,60,59,66,49,60,200,GK,Normal,False,False
Aldo Maiz,116295,1014,58,,62,68,49,62,65,58,55,750,CM,Normal,False,False
Christopher Mamengi,111380,10,34,,62,70,35,47,53,59,70,300,CB,Normal,False,False
Parfait Mandanda,210,17,110,,62,62,59,61,65,41,62,200,GK,Normal,False,False
Alassan Manjam Gutiérrez,260,54,45,,62,85,58,56,64,35,51,200,LM,Normal,False,False
Hector Manrique,110989,1003,61,,62,83,49,56,70,33,45,600,CAM,Normal,False,False
Agustín Manzur,111329,1014,52,,62,67,52,57,62,59,61,300,CM,Normal,False,False
George Maris,1940,60,14,,62,68,58,61,62,58,66,200,CM,Normal,False,False
Benjamin Markuš,2017,80,44,,62,64,39,51,56,62,65,200,CDM,Normal,False,False
John Marquis,127,60,14,,62,51,62,51,58,39,79,200,ST,Normal,False,False
Max Mata,131739,351,198,,62,72,61,48,58,24,72,200,ST,Normal,False,False
Kuryu Matsuki,101026,68,163,,62,66,61,58,61,58,71,4000,CM,Normal,False,False
Noam Mayoka-Tika,670,4,7,,62,58,51,61,60,58,61,200,CM,Normal,False,False
